,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
14,1.203969796711018,-0.3604498059738928,0.688793264161681,0.6366447062480473,0.1017837517413109,0.5061734888693972,0.7065935996704799,-0.7212228055947797,2,2,2,2,3,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
15,0.5594531883307787,1.203969796711018,-0.0327123608970671,-0.5341325572764191,-0.2139965386264014,-0.4874254601047049,1.1167719197104071,-2.0057289243957697,1,1,1,0,1,1,3,3,2,3,3,3,2,3,3,2,3,3,1,1,3
16,-0.5061734888693974,0.5604734031595975,0.3216229652502066,-0.0274769402192166,0.1466127144382582,0.0965249134426485,0.6196464089938284,-0.975109563829606,1,0,0,0,1,0,2,2,2,3,2,0,0,1,0,0,1,0,1,0,2
17,-0.9298081525532558,-0.5081572396795668,-1.0816647291993182,-0.0693934918483879,0.3216229652502066,0.1952930531639932,-1.572363007313148,0.1855235997776531,3,2,2,3,2,3,2,2,3,2,3,0,1,0,1,1,0,1,2,3,1
18,0.2570413743549667,-0.9338471540674388,-1.4621425263653869,0.40739748321574,-1.134852746438888,-0.6854800304598166,-1.5663864347342729,-0.0921445926013296,2,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3
19,-0.0362031306864479,0.2570413743549667,0.665755873565266,0.6007347026376172,0.2157816301935689,0.5748184949519638,0.5655832674910123,-0.5271044083510052,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2
20,0.3345085705859119,-0.0370758904064119,0.4659287135440885,-0.5655832674910123,0.4835004625011049,-0.0082857484633789,0.6843772911039236,0.0100301699719832,3,2,3,2,2,2,2,3,2,2,2,1,0,0,0,2,2,2,0,0,0
21,0.5727620090137426,0.3345085705859119,-0.1307617104342589,-1.2203342144673943,0.1334011565010671,-0.8395102849117387,0.7498001357541835,-0.0886416124771051,1,0,1,0,1,1,2,3,2,3,3,1,0,1,1,2,3,3,1,1,3
22,0.6409229858178099,0.5737899486534382,0.7032391094805374,0.7695870568386888,0.6701164222489021,0.9863961343008044,-0.1589665875292041,0.5321218363036725,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
23,-0.5131254004093396,0.6419943881671691,0.5768774147548102,-0.5061734888693974,1.072318731236814,0.5903207304370859,-0.1378023086785806,1.3346945452613606,1,0,0,1,0,0,2,2,3,2,2,0,1,0,0,1,0,0,2,2,0
24,1.3199623185334846,-0.5151162095285097,1.13319370821244,0.2723971915945553,0.9639458621683568,0.9298081525532558,0.6549093871548947,0.8645876822123558,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
