,R_LH,R_LH0,R_ROD,R_ON,R_FH,R_ONFH,R_M,R_SLH,LH0_ON,LH0_FH,LH0_ONFH,LH0_M,LH0_SLH,LH0_ROD,ON_FH,ON_ONFH,ON_M,ON_SLH,ON_ROD,FH_ONFH,FH_M,FH_SLH,FH_ROD,ONFH_M,ONFH_SLH,ONFH_ROD,M_SLH,M_ROD,SLH_ROD
2180,-0.9912704585103465,1.333720995208846,-2.314436204731721,-1.4851324281396512,-2.222609732708791,-2.1925266971610444,-1.9904985897546816,1.5066108803477625,1,1,1,1,0,1,3,3,3,2,3,3,3,2,3,3,2,3,2,3,1
2181,2.155270692537852,-0.9927049870854668,-1.89243932786322,-2.1643060628196134,1.2566308625701932,-1.5817095777409558,-1.9968981416018317,1.936274013563989,3,2,3,3,2,3,2,3,3,2,3,1,1,0,1,3,2,3,2,3,1
2182,-1.6995094633756895,2.155270692537852,-0.4609192461543416,-1.9084498423011809,2.485248133104818,1.0086217897246714,-1.3799575348608564,-0.2494546745760596,1,0,0,1,1,1,2,2,3,3,3,0,1,1,1,1,1,1,3,3,3
2183,0.0557219275243486,-1.695803903043962,0.9602112314284464,1.8718191316771269,0.90203196451436,1.8768997113872323,-0.5162664867301664,-1.45414457285427,2,2,2,3,3,2,0,0,1,1,0,0,1,1,0,1,1,0,3,2,2
2184,-0.8876341482449979,0.0539651737317081,1.4617604777121558,0.090019752228407,0.7192150992139974,0.6558876250128483,1.0042556111392198,2.044160249662329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,-1.4172731604058648,-0.8889354191381708,0.6591537220739252,1.531635867750215,-0.0223668126504044,1.1448427141829742,-0.7135469881437779,1.531635867750215,2,3,2,3,2,2,1,0,1,0,0,2,3,2,2,1,0,0,2,2,0
2186,0.6678979432391887,-1.4196716715987865,1.3315895476732855,2.0512980669523486,0.0618719560088616,1.7748223677357062,-0.153648829073825,0.3757027965101716,2,2,2,3,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0
2187,0.3290374762231017,0.6657071218128655,1.274209376006179,1.482495359487462,-0.6087544740223798,0.7595631629840102,1.333720995208846,-0.8721344038452719,0,1,0,0,1,0,1,0,0,1,0,2,2,3,2,0,1,0,1,0,2
2188,-0.5742771548258181,0.3271863532341981,-0.9588214419792322,1.3937239543659654,-1.0734593220234188,0.3013848261883602,-1.0159417984964298,-1.8097865059051848,0,1,0,1,1,1,1,0,1,1,1,2,3,3,3,1,1,1,3,3,3
2189,1.5635868475299348,-0.5742771548258181,0.6910992858527353,-1.070343634120874,-0.4677575053429891,-1.0595196368107969,1.3754263637945052,1.4877798652357486,3,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,2,2,0,0,0
